Date,Close/Last,Volume,Open,High,Low
02/09/2023,5.2915,N/A,5.2911,5.2916,5.2915
02/08/2023,5.2012,N/A,5.2007,5.2012,5.2012
02/07/2023,5.2106,N/A,5.2101,5.2106,5.2106
02/06/2023,5.1469,N/A,5.1469,5.1469,5.1469
02/03/2023,5.1524,N/A,5.0504,5.1587,5.0509
02/02/2023,5.0509,N/A,5.0504,5.0509,5.0509
02/01/2023,5.0552,N/A,5.0547,5.0552,5.0552
01/31/2023,5.0736,N/A,5.0736,5.0736,5.0736
01/30/2023,5.1166,N/A,5.1162,5.1167,5.1166
01/27/2023,5.1094,N/A,5.0658,5.1156,5.0566
01/26/2023,5.0663,N/A,5.0658,5.0663,5.0663
01/25/2023,5.0737,N/A,5.0734,5.0737,5.0736
01/24/2023,5.1397,N/A,5.1392,5.1397,5.1397
01/23/2023,5.2081,N/A,5.2076,5.2081,5.208
01/20/2023,5.2079,N/A,5.1741,5.2385,5.1652
01/19/2023,5.1746,N/A,5.1746,5.1746,5.1746
01/18/2023,5.1868,N/A,5.1863,5.1868,5.1868
01/17/2023,5.1007,N/A,5.1003,5.1007,5.1007
01/16/2023,5.1479,N/A,5.1479,5.1479,5.1479
01/13/2023,5.0961,N/A,5.1082,5.1544,5.0786
01/12/2023,5.1087,N/A,5.1087,5.1087,5.1087
01/11/2023,5.1602,N/A,5.16,5.1603,5.1602
01/10/2023,5.1999,N/A,5.1997,5.20,5.1999
01/09/2023,5.2551,N/A,5.2551,5.2551,5.2551
01/06/2023,5.2222,N/A,5.3509,5.3689,5.2186
01/05/2023,5.3514,N/A,5.3509,5.3514,5.3514
01/04/2023,5.4315,N/A,5.4315,5.4315,5.4315
01/03/2023,5.48,N/A,5.4797,5.48,5.4799
01/02/2023,5.3638,N/A,5.3633,5.3638,5.3638
12/29/2022,5.2865,N/A,5.2865,5.2865,5.2865
12/28/2022,5.2681,N/A,5.2676,5.2681,5.2681
12/27/2022,5.2934,N/A,5.2934,5.2934,5.2934
