Date,Close/Last,Volume,Open,High,Low
08/08/2023,1.342,N/A,1.342,1.3431,1.3411
08/07/2023,1.3392,N/A,1.3367,1.3399,1.3365
08/06/2023,1.3373,N/A,1.3373,1.3385,1.3368
08/04/2023,1.3384,N/A,1.335,1.3395,1.3319
08/03/2023,1.335,N/A,1.335,1.3362,1.3335
08/02/2023,1.3355,N/A,1.3348,1.3356,1.3334
08/01/2023,1.3291,N/A,1.3279,1.3297,1.3266
07/31/2023,1.3221,N/A,1.3187,1.3223,1.3184
07/30/2023,1.3251,N/A,1.3253,1.3262,1.3238
07/28/2023,1.3253,N/A,1.3225,1.3253,1.3202
07/27/2023,1.3236,N/A,1.3225,1.324,1.3219
07/26/2023,1.3178,N/A,1.3207,1.3213,1.3163
07/25/2023,1.3186,N/A,1.3166,1.3202,1.3168
07/24/2023,1.3157,N/A,1.3166,1.3178,1.3153
07/23/2023,1.322,N/A,1.3222,1.3229,1.3212
07/21/2023,1.3223,N/A,1.3223,1.3226,1.3153
07/20/2023,1.3169,N/A,1.3172,1.318,1.3161
07/19/2023,1.314,N/A,1.3164,1.3168,1.3133
07/18/2023,1.3173,N/A,1.3167,1.318,1.3162
07/17/2023,1.3188,N/A,1.3196,1.3205,1.3186
07/16/2023,1.3224,N/A,1.3216,1.3233,1.3213
07/14/2023,1.3215,N/A,1.3109,1.3227,1.3093
07/13/2023,1.3095,N/A,1.3109,1.3118,1.3093
07/12/2023,1.3177,N/A,1.3177,1.3195,1.3174
07/11/2023,1.3206,N/A,1.323,1.3233,1.32
07/10/2023,1.3262,N/A,1.3279,1.3282,1.3253
07/09/2023,1.3292,N/A,1.3271,1.3295,1.3273
07/07/2023,1.3278,N/A,1.3367,1.3387,1.3266
07/06/2023,1.3365,N/A,1.3367,1.3374,1.336
07/05/2023,1.3295,N/A,1.3278,1.3296,1.3278
07/04/2023,1.3231,N/A,1.3222,1.3235,1.322
07/03/2023,1.3249,N/A,1.3247,1.3257,1.3244
07/02/2023,1.3241,N/A,1.3236,1.3258,1.3236
06/30/2023,1.3249,N/A,1.3249,1.3284,1.3207
06/29/2023,1.3243,N/A,1.3249,1.3261,1.3241
06/28/2023,1.3271,N/A,1.3256,1.3273,1.3243
06/27/2023,1.3208,N/A,1.319,1.3216,1.319
06/26/2023,1.3125,N/A,1.3153,1.3156,1.3122
06/25/2023,1.31601,N/A,1.31601,1.3184,1.3153
06/23/2023,1.31845,N/A,1.31845,1.3226,1.3143
06/22/2023,1.31855,N/A,1.31855,1.3189,1.3143
06/21/2023,1.31542,N/A,1.31542,1.3177,1.3151
06/20/2023,1.3219,N/A,1.3219,1.3243,1.3217
06/19/2023,1.3218,N/A,1.3218,1.3232,1.3206
06/18/2023,1.32279,N/A,1.32279,1.3229,1.3188
06/16/2023,1.3198,N/A,1.3198,1.324,1.3178
06/15/2023,1.32309,N/A,1.32309,1.324,1.3216
06/14/2023,1.33443,N/A,1.33443,1.3355,1.3321
06/13/2023,1.33082,N/A,1.33082,1.3321,1.3304
06/12/2023,1.33566,N/A,1.33566,1.3379,1.3355
06/11/2023,1.33491,N/A,1.33491,1.3358,1.3336
06/09/2023,1.334,N/A,1.334,1.3371,1.3314
06/08/2023,1.3367,N/A,1.3367,1.337,1.3353
06/07/2023,1.3361,N/A,1.3361,1.3379,1.3351
06/06/2023,1.34034,N/A,1.34034,1.3412,1.3388
06/05/2023,1.34311,N/A,1.34311,1.3451,1.3419
06/04/2023,1.34365,N/A,1.34365,1.344,1.3418
06/02/2023,1.34295,N/A,1.34295,1.346,1.3407
06/01/2023,1.3428,N/A,1.3428,1.346,1.3428
05/31/2023,1.35665,N/A,1.35665,1.3583,1.3563
05/30/2023,1.36361,N/A,1.36361,1.3641,1.3599
05/29/2023,1.3605,N/A,1.3605,1.3623,1.3568
05/28/2023,1.3606,N/A,1.3606,1.3623,1.3595
05/26/2023,1.3615,N/A,1.3615,1.3655,1.3601
05/25/2023,1.364,N/A,1.364,1.3655,1.3632
05/24/2023,1.3609,N/A,1.3609,1.3614,1.3588
05/23/2023,1.35071,N/A,1.35071,1.3512,1.3496
05/22/2023,1.34934,N/A,1.34934,1.3513,1.3486
05/21/2023,1.34966,N/A,1.34966,1.3508,1.3486
05/19/2023,1.35085,N/A,1.35085,1.3523,1.3469
05/18/2023,1.3494,N/A,1.3494,1.3513,1.3485
05/17/2023,1.3463,N/A,1.3463,1.3472,1.3451
05/16/2023,1.3468,N/A,1.3468,1.3485,1.3462
05/15/2023,1.34668,N/A,1.34668,1.3482,1.3462
05/14/2023,1.3552,N/A,1.3548,1.3568,1.3547
05/12/2023,1.3558,N/A,1.3491,1.3565,1.3479
05/11/2023,1.3489,N/A,1.3491,1.3497,1.3483
05/10/2023,1.338,N/A,1.337,1.3386,1.3363
05/09/2023,1.3383,N/A,1.3387,1.3389,1.3374
05/08/2023,1.3373,N/A,1.3372,1.3377,1.3366
05/07/2023,1.3376,N/A,1.3373,1.3389,1.337
05/05/2023,1.3376,N/A,1.3537,1.3543,1.3371
05/04/2023,1.3507,N/A,1.3537,1.3543,1.3506
05/03/2023,1.3594,N/A,1.3615,1.3633,1.359
05/02/2023,1.3615,N/A,1.3625,1.3632,1.3611
05/01/2023,1.3548,N/A,1.3542,1.3556,1.3537
04/30/2023,1.3552,N/A,1.355,1.3564,1.3534
04/28/2023,1.3547,N/A,1.3591,1.3668,1.3536
04/27/2023,1.3606,N/A,1.3591,1.3608,1.3591
04/26/2023,1.3639,N/A,1.3635,1.3646,1.3627
04/25/2023,1.3638,N/A,1.3625,1.3638,1.3617
04/24/2023,1.3546,N/A,1.3539,1.3548,1.3525
04/23/2023,1.3554,N/A,1.3539,1.3556,1.3534
04/21/2023,1.354,N/A,1.3474,1.3563,1.3473
04/20/2023,1.3499,N/A,1.3474,1.3501,1.3473
04/19/2023,1.3472,N/A,1.346,1.3474,1.3452
04/18/2023,1.3397,N/A,1.3387,1.3405,1.3385
04/17/2023,1.3387,N/A,1.3392,1.3399,1.338
04/16/2023,1.3363,N/A,1.3361,1.3376,1.3358
04/14/2023,1.3361,N/A,1.3334,1.3396,1.3302
04/13/2023,1.3322,N/A,1.3334,1.3344,1.3318
04/12/2023,1.3436,N/A,1.3438,1.3448,1.3428
04/11/2023,1.3462,N/A,1.3466,1.347,1.3458
04/10/2023,1.3495,N/A,1.3506,1.3517,1.349
04/09/2023,1.3514,N/A,1.3507,1.3523,1.3501
04/07/2023,1.3509,N/A,1.3492,1.353,1.3483
04/06/2023,1.3489,N/A,1.3492,1.3499,1.3483
04/05/2023,1.3485,N/A,1.3458,1.3486,1.3447
04/04/2023,1.3446,N/A,1.3439,1.3448,1.3427
04/03/2023,1.3438,N/A,1.3435,1.3444,1.3424
04/02/2023,1.3518,N/A,1.3515,1.3525,1.3489
03/31/2023,1.3516,N/A,1.352,1.3565,1.3507
03/30/2023,1.3525,N/A,1.352,1.3529,1.3507
03/29/2023,1.3575,N/A,1.3555,1.3582,1.3556
03/28/2023,1.3603,N/A,1.3598,1.3606,1.3588
03/27/2023,1.3638,N/A,1.366,1.3665,1.3635
03/26/2023,1.3727,N/A,1.3744,1.3744,1.3724
03/24/2023,1.3744,N/A,1.3713,1.3805,1.3708
03/23/2023,1.3726,N/A,1.3713,1.3736,1.3708
03/22/2023,1.3676,N/A,1.3727,1.3735,1.3664
03/21/2023,1.37,N/A,1.3713,1.3719,1.37
03/20/2023,1.3681,N/A,1.3664,1.3685,1.3663
03/19/2023,1.3721,N/A,1.3727,1.3726,1.3686
03/17/2023,1.3728,N/A,1.3718,1.3773,1.3678
03/16/2023,1.3692,N/A,1.3718,1.3736,1.3685
03/15/2023,1.3754,N/A,1.3767,1.3771,1.374
03/14/2023,1.3674,N/A,1.3684,1.3696,1.366
03/13/2023,1.373,N/A,1.3724,1.3749,1.3723
03/12/2023,1.3721,N/A,1.3827,1.3817,1.3712
03/10/2023,1.3826,N/A,1.3827,1.3861,1.3763
03/09/2023,1.3836,N/A,1.3827,1.3848,1.3821
03/08/2023,1.3804,N/A,1.3804,1.3817,1.3797
03/07/2023,1.3764,N/A,1.3751,1.3773,1.3746
03/06/2023,1.3607,N/A,1.3612,1.3619,1.36
03/05/2023,1.3599,N/A,1.3593,1.3614,1.3585
03/03/2023,1.36,N/A,1.3594,1.3645,1.3556
03/02/2023,1.359,N/A,1.3594,1.3601,1.3576
03/01/2023,1.3609,N/A,1.3594,1.3627,1.3582
02/28/2023,1.3622,N/A,1.3645,1.3659,1.362
02/27/2023,1.3585,N/A,1.3575,1.3586,1.3568
02/26/2023,1.3619,N/A,1.3609,1.3619,1.3592
02/24/2023,1.3609,N/A,1.3547,1.3664,1.3527
02/23/2023,1.3542,N/A,1.3547,1.3549,1.3527
02/22/2023,1.3524,N/A,1.3549,1.3557,1.3519
02/21/2023,1.3544,N/A,1.3537,1.3547,1.3527
02/20/2023,1.3474,N/A,1.3451,1.3481,1.3447
02/19/2023,1.3478,N/A,1.347,1.3495,1.3471
02/17/2023,1.3474,N/A,1.3456,1.3537,1.3448
02/16/2023,1.3488,N/A,1.3456,1.349,1.3448
02/15/2023,1.3391,N/A,1.3334,1.3398,1.3334
02/14/2023,1.3363,N/A,1.3334,1.3368,1.3334
02/13/2023,1.3333,N/A,1.333,1.3354,1.3331
02/12/2023,1.3377,N/A,1.3344,1.338,1.3346
02/10/2023,1.3347,N/A,1.3451,1.3472,1.3339
02/09/2023,1.3469,N/A,1.3451,1.3472,1.3445
02/08/2023,1.3436,N/A,1.3444,1.346,1.3435
02/07/2023,1.3395,N/A,1.3398,1.3408,1.339
02/06/2023,1.343,N/A,1.3446,1.345,1.3403
02/03/2023,1.3402,N/A,1.3315,1.3426,1.3313
02/02/2023,1.3329,N/A,1.3315,1.334,1.3313
02/01/2023,1.3276,N/A,1.3287,1.3293,1.3263
01/31/2023,1.3308,N/A,1.3305,1.3325,1.3299
01/30/2023,1.3411,N/A,1.3384,1.3415,1.3378
01/27/2023,1.331,N/A,1.332,1.3347,1.33
01/26/2023,1.3339,N/A,1.332,1.3343,1.3312
01/25/2023,1.3399,N/A,1.3392,1.3408,1.3381
01/24/2023,1.3353,N/A,1.337,1.3381,1.3348
01/23/2023,1.3367,N/A,1.3366,1.3376,1.3352
01/22/2023,1.3377,N/A,1.338,1.3388,1.3356
01/20/2023,1.338,N/A,1.346,1.3497,1.3374
01/19/2023,1.3464,N/A,1.346,1.347,1.3446
01/18/2023,1.3496,N/A,1.3491,1.3519,1.3487
01/17/2023,1.3381,N/A,1.3388,1.341,1.338
01/16/2023,1.3403,N/A,1.3407,1.3421,1.3394
01/15/2023,1.3363,N/A,1.3396,1.3401,1.3353
01/13/2023,1.3398,N/A,1.3362,1.344,1.3322
01/12/2023,1.3388,N/A,1.3362,1.3396,1.3359
01/11/2023,1.3427,N/A,1.3422,1.3437,1.3417
01/10/2023,1.3432,N/A,1.3423,1.3442,1.3415
01/09/2023,1.3395,N/A,1.3387,1.3411,1.3376
01/08/2023,1.3403,N/A,1.3442,1.345,1.3403
01/06/2023,1.3445,N/A,1.3569,1.3665,1.3434
01/05/2023,1.3559,N/A,1.3569,1.3576,1.3538
01/04/2023,1.3504,N/A,1.3476,1.3517,1.347
01/03/2023,1.3639,N/A,1.3669,1.368,1.3635
01/02/2023,1.3549,N/A,1.3572,1.3619,1.3542
01/01/2023,1.3527,N/A,1.3549,1.3556,1.3524
12/30/2022,1.3547,N/A,1.3546,1.3582,1.3514
12/29/2022,1.3555,N/A,1.3546,1.3559,1.3542
12/28/2022,1.3586,N/A,1.3608,1.3612,1.3585
12/27/2022,1.3533,N/A,1.3522,1.3585,1.3484
12/26/2022,1.3558,N/A,1.3583,1.3585,1.3548
12/25/2022,1.3597,N/A,1.3598,1.3617,1.3586
12/23/2022,1.3596,N/A,1.3646,1.3664,1.3563
12/22/2022,1.3634,N/A,1.3646,1.3664,1.3624
12/21/2022,1.3584,N/A,1.3609,1.3621,1.3582
12/20/2022,1.3619,N/A,1.3609,1.362,1.3589
12/19/2022,1.368,N/A,1.3642,1.3682,1.3616
12/18/2022,1.367,N/A,1.37,1.3691,1.3645
12/16/2022,1.3699,N/A,1.3658,1.3706,1.3618
12/15/2022,1.3638,N/A,1.3658,1.3668,1.3618
12/14/2022,1.3561,N/A,1.3548,1.3574,1.3541
12/13/2022,1.3571,N/A,1.3549,1.3575,1.3542
12/12/2022,1.363,N/A,1.3635,1.3644,1.3614
12/11/2022,1.3653,N/A,1.365,1.3675,1.3633
12/09/2022,1.3646,N/A,1.3595,1.369,1.357
12/08/2022,1.3588,N/A,1.3595,1.3607,1.357
12/07/2022,1.3679,N/A,1.3651,1.369,1.3647
12/06/2022,1.365,N/A,1.3651,1.3659,1.3632
12/05/2022,1.359,N/A,1.3588,1.3594,1.3571
12/04/2022,1.3399,N/A,1.3468,1.3475,1.3385
12/02/2022,1.3472,N/A,1.3432,1.3518,1.3421
12/01/2022,1.3443,N/A,1.3432,1.3453,1.3423
11/30/2022,1.3419,N/A,1.3409,1.3429,1.3404
11/29/2022,1.3569,N/A,1.3578,1.3594,1.3563
11/28/2022,1.343,N/A,1.3497,1.3499,1.343
11/27/2022,1.3443,N/A,1.3377,1.3474,1.339
11/25/2022,1.3378,N/A,1.3337,1.3398,1.3317
11/24/2022,1.3322,N/A,1.3337,1.335,1.3317
11/23/2022,1.3334,N/A,1.3351,1.3357,1.3328
11/22/2022,1.3388,N/A,1.3375,1.3391,1.3357
11/21/2022,1.3428,N/A,1.3447,1.3457,1.342
11/18/2022,1.3385,N/A,1.3326,1.3409,1.33
11/17/2022,1.3327,N/A,1.3326,1.3331,1.3324
11/16/2022,1.3329,N/A,1.3327,1.333,1.3322
11/15/2022,1.3298,N/A,1.3277,1.3305,1.3269
11/14/2022,1.3312,N/A,1.3311,1.3326,1.33
11/13/2022,1.3267,N/A,1.3254,1.3309,1.324
11/11/2022,1.3253,N/A,1.3318,1.3361,1.3236
11/10/2022,1.3329,N/A,1.3318,1.3361,1.3318
11/09/2022,1.3535,N/A,1.3526,1.3549,1.3515
11/08/2022,1.3441,N/A,1.3426,1.3448,1.3414
11/07/2022,1.3512,N/A,1.3496,1.3513,1.3476
11/06/2022,1.3521,N/A,1.3478,1.3545,1.3499
11/04/2022,1.3483,N/A,1.3745,1.3751,1.347
11/03/2022,1.3699,N/A,1.3745,1.3751,1.3695
11/02/2022,1.3695,N/A,1.371,1.3725,1.3684
11/01/2022,1.3598,N/A,1.3629,1.3637,1.3591
10/31/2022,1.3592,N/A,1.3622,1.3631,1.3578
10/30/2022,1.3611,N/A,1.36,1.3629,1.3601
10/28/2022,1.3606,N/A,1.3563,1.3635,1.3526
10/27/2022,1.3535,N/A,1.3563,1.3571,1.3526
10/26/2022,1.3559,N/A,1.3551,1.358,1.3544
10/25/2022,1.3603,N/A,1.3606,1.364,1.36
10/24/2022,1.3699,N/A,1.3704,1.3716,1.3679
10/23/2022,1.3695,N/A,1.3638,1.3697,1.3606
10/21/2022,1.3645,N/A,1.3763,1.3855,1.363
10/20/2022,1.3783,N/A,1.3763,1.3793,1.3764
10/19/2022,1.3803,N/A,1.3764,1.3807,1.3759
10/18/2022,1.3738,N/A,1.3738,1.3745,1.3719
10/17/2022,1.3699,N/A,1.3709,1.3737,1.3698
10/16/2022,1.3833,N/A,1.388,1.388,1.3822
10/14/2022,1.3881,N/A,1.375,1.3898,1.3705
10/13/2022,1.372,N/A,1.375,1.377,1.371
10/12/2022,1.3817,N/A,1.3814,1.3824,1.38
10/11/2022,1.3817,N/A,1.3796,1.383,1.3781
10/10/2022,1.3832,N/A,1.3775,1.3834,1.377
10/09/2022,1.3734,N/A,1.3737,1.3754,1.3718
10/07/2022,1.3735,N/A,1.3747,1.376,1.3677
10/06/2022,1.3735,N/A,1.3747,1.375,1.3724
10/05/2022,1.358,N/A,1.3614,1.3622,1.3564
10/04/2022,1.3529,N/A,1.3511,1.3543,1.3504
10/03/2022,1.3603,N/A,1.3622,1.3653,1.3602
10/02/2022,1.3762,N/A,1.3826,1.383,1.3736
09/30/2022,1.3829,N/A,1.3677,1.3839,1.3658
09/29/2022,1.3714,N/A,1.3677,1.3718,1.3667
09/28/2022,1.3653,N/A,1.3605,1.3671,1.3605
09/27/2022,1.3768,N/A,1.3721,1.3788,1.3715
09/26/2022,1.3696,N/A,1.3732,1.3742,1.368
09/25/2022,1.363,N/A,1.3589,1.3633,1.356
09/23/2022,1.359,N/A,1.3487,1.3613,1.3468
09/22/2022,1.3491,N/A,1.3487,1.3491,1.3468
09/21/2022,1.351,N/A,1.3464,1.3534,1.3358
09/20/2022,1.3369,N/A,1.3362,1.3376,1.3358
09/19/2022,1.3245,N/A,1.3248,1.3262,1.3228
09/18/2022,1.3282,N/A,1.326,1.3291,1.325
09/16/2022,1.3264,N/A,1.3227,1.3308,1.3227
09/15/2022,1.3241,N/A,1.3227,1.3253,1.3227
09/14/2022,1.3167,N/A,1.3163,1.3175,1.3154
09/13/2022,1.3171,N/A,1.3167,1.3181,1.3157
09/12/2022,1.2984,N/A,1.2991,1.2994,1.2975
09/11/2022,1.3028,N/A,1.3026,1.305,1.3011
09/09/2022,1.3021,N/A,1.3091,1.3099,1.2982
09/08/2022,1.3034,N/A,1.3091,1.3099,1.3029
09/07/2022,1.3132,N/A,1.3125,1.3139,1.3112
09/06/2022,1.3196,N/A,1.3152,1.3198,1.315
09/05/2022,1.3119,N/A,1.3141,1.3151,1.3096
09/04/2022,1.3149,N/A,1.3132,1.3162,1.3129
09/02/2022,1.3125,N/A,1.3152,1.317,1.3075
09/01/2022,1.3156,N/A,1.3152,1.3164,1.314
08/31/2022,1.3169,N/A,1.3127,1.3169,1.3127
08/30/2022,1.308,N/A,1.3092,1.3097,1.3078
08/29/2022,1.3012,N/A,1.3011,1.3025,1.2997
08/28/2022,1.3057,N/A,1.3033,1.3074,1.3031
08/26/2022,1.3032,N/A,1.2924,1.3044,1.2905
08/25/2022,1.2936,N/A,1.2965,1.2976,1.2936
08/24/2022,1.295,N/A,1.2965,1.2976,1.2946
08/23/2022,1.2986,N/A,1.2952,1.2986,1.2953
08/22/2022,1.3026,N/A,1.3057,1.3059,1.3025
08/19/2022,1.2992,N/A,1.2947,1.301,1.2943
08/18/2022,1.2954,N/A,1.2947,1.2967,1.2943
08/17/2022,1.2925,N/A,1.2909,1.2928,1.2909
08/16/2022,1.2851,N/A,1.2844,1.2859,1.2838
08/15/2022,1.29,N/A,1.2904,1.2922,1.2893
08/14/2022,1.2791,N/A,1.2773,1.2795,1.2771
08/12/2022,1.2774,N/A,1.2761,1.2803,1.274
08/11/2022,1.2755,N/A,1.2761,1.2772,1.2755
08/10/2022,1.2785,N/A,1.2773,1.279,1.2771
08/09/2022,1.2887,N/A,1.2888,1.2896,1.2881
08/08/2022,1.285,N/A,1.2854,1.2874,1.2849
08/07/2022,1.2934,N/A,1.293,1.2951,1.293
08/05/2022,1.2938,N/A,1.2864,1.2984,1.2861
08/04/2022,1.287,N/A,1.2864,1.2879,1.2861
08/03/2022,1.2848,N/A,1.2838,1.2856,1.2834
08/02/2022,1.2862,N/A,1.288,1.2893,1.2855
08/01/2022,1.2849,N/A,1.2845,1.2863,1.2837
07/31/2022,1.2807,N/A,1.2793,1.2821,1.2794
07/29/2022,1.2794,N/A,1.2804,1.2855,1.2788
07/28/2022,1.2806,N/A,1.2804,1.2816,1.2801
07/27/2022,1.283,N/A,1.2821,1.2837,1.2813
07/26/2022,1.287,N/A,1.2884,1.2895,1.2862
07/25/2022,1.2839,N/A,1.2848,1.2855,1.2825
07/24/2022,1.2925,N/A,1.2914,1.2947,1.2912
07/22/2022,1.2916,N/A,1.2867,1.2928,1.2823
07/21/2022,1.2887,N/A,1.2867,1.2894,1.2867
07/20/2022,1.2875,N/A,1.2884,1.2898,1.287
07/19/2022,1.286,N/A,1.2869,1.2876,1.2856
07/18/2022,1.2974,N/A,1.2978,1.299,1.2968
07/17/2022,1.2993,N/A,1.303,1.3025,1.2987
07/15/2022,1.3026,N/A,1.3117,1.3135,1.3015
07/14/2022,1.3106,N/A,1.3117,1.313,1.3094
07/13/2022,1.2976,N/A,1.2971,1.3007,1.2968
07/12/2022,1.3009,N/A,1.3021,1.3035,1.3002
07/11/2022,1.3018,N/A,1.3005,1.3034,1.2991
07/10/2022,1.2977,N/A,1.2948,1.2981,1.2942
07/08/2022,1.2938,N/A,1.2964,1.3035,1.2937
07/07/2022,1.301,N/A,1.2964,1.3014,1.2954
07/06/2022,1.3018,N/A,1.3036,1.3078,1.3012
07/05/2022,1.3032,N/A,1.3036,1.3045,1.3015
07/01/2022,1.2884,N/A,1.2872,1.2966,1.2867
06/30/2022,1.291,N/A,1.2872,1.2916,1.2867
06/29/2022,1.2889,N/A,1.2891,1.2908,1.2878
06/28/2022,1.287,N/A,1.2871,1.2879,1.2863
06/27/2022,1.2862,N/A,1.2878,1.2881,1.2855
06/26/2022,1.2877,N/A,1.2893,1.2917,1.2871
06/24/2022,1.2893,N/A,1.2994,1.3006,1.289
06/23/2022,1.2984,N/A,1.2994,1.3006,1.298
06/22/2022,1.2965,N/A,1.2945,1.2984,1.2937
06/21/2022,1.2965,N/A,1.2919,1.2975,1.2917
06/20/2022,1.2945,N/A,1.2979,1.2987,1.2942
06/19/2022,1.3003,N/A,1.3026,1.3038,1.2996
06/17/2022,1.3027,N/A,1.2949,1.3079,1.2939
06/16/2022,1.2962,N/A,1.2949,1.297,1.2939
06/15/2022,1.289,N/A,1.289,1.2897,1.2861
06/14/2022,1.2948,N/A,1.2954,1.2964,1.2932
06/13/2022,1.2884,N/A,1.2897,1.2901,1.2881
06/12/2022,1.2812,N/A,1.2781,1.2819,1.278
06/10/2022,1.2786,N/A,1.2696,1.2813,1.2681
06/09/2022,1.2696,N/A,1.2696,1.2709,1.2694
06/08/2022,1.2555,N/A,1.2557,1.2572,1.2549
06/07/2022,1.2548,N/A,1.2528,1.2551,1.2525
06/06/2022,1.2593,N/A,1.2575,1.2603,1.2576
06/05/2022,1.2584,N/A,1.2593,1.2601,1.2579
06/03/2022,1.2595,N/A,1.2569,1.2596,1.2551
06/02/2022,1.2571,N/A,1.2569,1.2579,1.2558
06/01/2022,1.2672,N/A,1.2656,1.2677,1.2656
05/31/2022,1.2649,N/A,1.2644,1.2653,1.2636
05/30/2022,1.2685,N/A,1.2723,1.2736,1.268
05/29/2022,1.2702,N/A,1.2723,1.2736,1.2701
05/27/2022,1.2721,N/A,1.2772,1.2784,1.2718
05/26/2022,1.2751,N/A,1.2772,1.2784,1.2747
05/25/2022,1.2828,N/A,1.2815,1.2838,1.2802
05/24/2022,1.2812,N/A,1.2817,1.2835,1.281
05/23/2022,1.2805,N/A,1.2764,1.2809,1.2765
05/22/2022,1.2802,N/A,1.2836,1.2849,1.2793
05/20/2022,1.2839,N/A,1.2825,1.2868,1.2775
05/19/2022,1.283,N/A,1.2825,1.2835,1.2808
05/18/2022,1.283,N/A,1.2888,1.2894,1.2821
05/17/2022,1.2837,N/A,1.2809,1.2842,1.2795
05/16/2022,1.2836,N/A,1.2843,1.2855,1.2819
05/15/2022,1.2976,N/A,1.2908,1.2982,1.2895
05/13/2022,1.2906,N/A,1.3044,1.305,1.2897
05/12/2022,1.3002,N/A,1.3044,1.305,1.2996
05/11/2022,1.2995,N/A,1.2993,1.3014,1.2977
05/10/2022,1.3008,N/A,1.3023,1.3035,1.3004
05/09/2022,1.3001,N/A,1.3007,1.3037,1.2997
05/08/2022,1.2942,N/A,1.2905,1.2945,1.2903
05/06/2022,1.2909,N/A,1.2832,1.2912,1.2814
05/05/2022,1.2833,N/A,1.2832,1.2857,1.2815
05/04/2022,1.2725,N/A,1.2731,1.2756,1.272
05/03/2022,1.2828,N/A,1.2841,1.2847,1.2816
05/02/2022,1.285,N/A,1.2878,1.2886,1.2839
05/01/2022,1.2863,N/A,1.2856,1.2874,1.2839
04/29/2022,1.286,N/A,1.2805,1.288,1.2719
04/28/2022,1.2776,N/A,1.2805,1.288,1.2765
04/27/2022,1.2839,N/A,1.2819,1.2839,1.281
04/26/2022,1.2793,N/A,1.2825,1.283,1.2788
04/25/2022,1.2696,N/A,1.2733,1.2745,1.2694
04/24/2022,1.2729,N/A,1.271,1.2743,1.2706
04/22/2022,1.2711,N/A,1.2578,1.2727,1.2567
04/21/2022,1.2599,N/A,1.2578,1.2608,1.2567
04/20/2022,1.2493,N/A,1.2498,1.2501,1.2479
04/19/2022,1.2587,N/A,1.2616,1.2624,1.2585
04/18/2022,1.2582,N/A,1.2615,1.262,1.2581
04/15/2022,1.2612,N/A,1.2598,1.2622,1.2592
04/14/2022,1.2611,N/A,1.2598,1.2622,1.2595
04/13/2022,1.255,N/A,1.2566,1.257,1.2543
