Date,Close/Last,Volume,Open,High,Low
01/08/2018,99.04,1227473,98.48,99.04,98.12
01/05/2018,98.48,1581158,98.24,98.64,97.68
01/04/2018,98.96,1479038,98.64,99.36,98.48
01/03/2018,98.72,2155258,97.36,98.84,97.36
01/02/2018,96.56,1497584,96.56,96.80,96.08
12/29/2017,96.08,1474681,96.16,96.72,95.84
12/28/2017,95.76,1545879,95.28,95.84,95.04
12/27/2017,95.36,1033771,95.44,95.68,94.96
12/26/2017,95.60,2199746,93.84,95.92,93.7952
12/22/2017,93.28,823693,92.64,93.52,92.64
12/21/2017,93.12,1391803,92.32,93.36,92.16
12/20/2017,92.88,1264716,92.32,92.96,91.84
12/19/2017,92.08,856010,91.84,92.08,91.60
12/18/2017,91.52,1633178,92.00,92.20,90.96
12/15/2017,91.68,1200736,91.76,91.92,91.16
12/14/2017,91.44,1133348,89.76,91.44,89.68
12/13/2017,90.64,2270366,91.68,91.82,90.40
12/12/2017,91.52,3098474,93.12,93.12,90.96
12/11/2017,92.80,1793416,92.32,92.88,91.968
12/08/2017,91.92,1178327,92.16,92.40,91.20
12/07/2017,90.64,1137035,90.16,90.88,90.068
12/06/2017,89.60,2415141,91.20,91.28,89.44
12/05/2017,92.32,1613271,91.76,92.68,91.68
12/04/2017,91.92,1516423,92.32,92.64,91.7752
12/01/2017,93.36,1768083,93.20,94.24,92.80
11/30/2017,91.76,2227370,92.40,92.64,90.9608
11/29/2017,91.76,2011663,92.64,93.28,90.84
11/28/2017,92.64,1013502,92.48,93.00,92.24
11/27/2017,92.72,1735046,93.20,93.40,92.08
11/24/2017,94.32,1174267,93.92,94.32,93.60
11/22/2017,92.80,2245071,92.40,92.96,91.76
11/21/2017,91.20,1526915,90.40,91.56,90.40
11/20/2017,90.24,1429745,90.16,90.32,89.20
11/17/2017,90.80,2047294,89.68,90.88,89.56
11/16/2017,88.56,1528111,88.56,89.36,88.24
11/15/2017,88.72,1721941,88.64,89.20,88.16
11/14/2017,89.04,2688431,90.80,90.88,88.64
11/13/2017,91.04,1732754,91.36,91.84,90.48
11/10/2017,91.36,1462624,91.84,92.16,90.88
11/09/2017,91.68,2457473,91.36,92.40,91.20
11/08/2017,91.28,4651823,91.52,93.04,90.64
11/07/2017,91.92,2236343,91.76,92.24,91.36
11/06/2017,92.08,3842458,89.52,92.5352,89.3608
11/03/2017,89.44,2355359,88.00,89.60,87.40
11/02/2017,87.92,1256528,87.20,88.04,86.968
11/01/2017,87.20,2644005,88.24,88.48,86.56
10/31/2017,87.44,1752888,86.80,87.68,86.64
10/30/2017,86.96,1573170,87.20,87.44,86.44
10/27/2017,86.72,3086504,84.48,86.80,84.40
10/26/2017,84.56,1917320,83.60,84.64,83.40
10/25/2017,83.84,2153874,83.84,84.16,83.36
10/24/2017,84.32,2295343,83.84,84.40,83.12
10/23/2017,83.36,1418269,83.76,83.92,82.96
10/20/2017,83.44,1497844,82.32,83.52,82.28
10/19/2017,82.80,1444261,82.72,83.352,82.564
10/18/2017,83.84,1682235,84.08,84.40,83.40
10/17/2017,83.92,2050368,83.76,84.24,82.648
10/16/2017,83.68,2004899,84.24,84.32,83.36
10/13/2017,82.96,2301424,83.04,83.20,82.32
10/12/2017,81.84,1901779,81.36,82.32,81.04
10/11/2017,82.88,1737129,82.48,82.96,81.768
10/10/2017,82.24,1938148,81.60,82.56,81.52
10/09/2017,80.00,1371594,80.24,80.48,79.68
10/06/2017,79.76,2938513,80.08,80.16,79.3608
10/05/2017,82.00,1622446,81.12,82.80,81.04
10/04/2017,80.64,1632021,81.44,81.92,80.48
10/03/2017,81.44,1403770,81.68,82.00,81.28
10/02/2017,81.68,2213714,81.36,81.8776,80.96
09/29/2017,83.44,1639653,83.12,83.68,82.88
